373,12.43,2083.97,46.91,476.25,1456032609,215,16290,66527,1,3G,3G,1
2245,74.83,2761.8,26.7,213.75,1276707515,76,9179,33008,1,3G,3G,1
508,16.93,3690.83,40.06,462.5,2626969215,857,0,171947,1,3G,3G,1
214,7.13,4673562,181.14,1043.75,3111037.6,144,51846,151965,4,3G,,1
1585,52.83,4.91,0,0,25706.25,5,24,467,1,3G,3G,0
2495,83.17,85.61,1.24,31.25,74275.2901,5,0,1350,3,3G,3G,0
191,6.37,96.72,0,20,311388.7041,2,0,358,11,3G,3G,0
960,32,125.15,1.75,21.25,12096.7159,22,108,2625,1,3G,3G,0
1649,54.97,129.6908,0.01,27.5,484796.5537,18,526,537,1,3G,3G,0
1407,46.9,154.7092,0,17.5,36510850.47,10,275,1601,1,3G,,0
472,15.73,174.32,5.25,37.5,310023.6357,12,228,3097,1,3G,3G,0
137,4.57,179.54,0,6.25,714382.6855,22,1164,2773,1,3G,3G,0
3804,126.8,230.53,12.25,8.75,312.6758,41,8856,9321,2,3G,2G,0
1751,58.37,233952,13.12,15,38616.0938,45,1494,10156,1,3G,3G,0
569,18.97,236.6284,18.48,20,9040.2402,52,6786,8545,3,3G,3G,0
2284,76.13,261.7852,5.57,11.25,702.9053,73,1579,4722,2,3G,3G,0
504,16.8,276.74,42,20,339997.5273,17,318,2752,1,3G,3G,0
164,5.47,280.08,1.75,61.25,172211.9473,22,324,4545,1,3G,3G,0
143,4.77,290602,3.5,70,8596182165,10,120,2033,2,3G,3G,0
1448,48.27,309888,0,91.25,6646839175,11,0,2430,1,3G,,0
851,28.37,314.76,52.25,53.75,121679.9102,17,1095,2301,2,3G,3G,0
215,7.17,316.06,12.25,91.25,20587154.08,3,114,358,1,3G,3G,0
127,4.23,326858,1.75,85,11379472.08,5,0,777,11,3G,3G,0
3609,120.3,334.31,0,83.75,801397.2559,15,1482,7696,1,3G,3G,0
250,8.33,385.7884,0,136.25,543844.5078,8,0,1432,1,3G,3G,0
872,29.07,388.5292,8.75,40,272055.3193,9,1024,608,1,3G,3G,0
931,31.03,406.38,1.75,100,4314.3526,20,318,3743,1,3G,3G,0
714,23.8,417.2188,18.97,31.25,91833.8486,31,744,5891,1,3G,3G,0
1552,51.73,422.11,14.6,68.75,20415502,15,980,4409,1,3G,3G,0
135,4.5,434558,3.5,123.75,3119066825,15,804,1969,1,3G,3G,0
2812,93.73,440.5016,6.72,77.5,946863.3144,41,2152,4790,8,3G,3G,0
1845,61.5,476.44,19.85,0,86713.3955,5,490,179,1,3G,3G,0
3671,122.37,476.97,19.16,183.75,466197.4561,21,992,4299,1,3G,3G,0
418,13.93,480366,1.75,52.5,23627590.98,3,0,509,1,3G,3G,0
233,7.77,488.0884,0,82.5,99456402.05,17,798,2049,1,3G,3G,0
2539,84.63,505.88,8.75,1.25,3.6846,1156,24804,8102,1,3G,3G,0
1827,60.9,580.09,0,135,9873736892,3,0,191,2,3G,3G,0
257,8.57,580.1016,7,110,32422253.71,32,954,5601,6,3G,3G,0
134,4.47,587.1888,4.37,98.75,12526704.7,43,24,17862,1,3G,3G,0
4157,138.57,678.6248,5.25,73.75,11958959.19,44,620,8007,1,3G,3G,0
335,11.17,715.08,0,128.75,45463510.37,17,0,3367,1,3G,,0
2383,79.43,723.69,0,0,422807.1201,157,0,0,3,3G,3G,0
577,19.23,832.48,97.04,126.25,4214737323,3,0,179,1,3G,3G,0
151,5.03,899.6324,4.7,148.75,39960102.3,33,168,3921,1,3G,3G,0
433,14.43,1055466,0.01,1.25,233628.2148,317,0,2186,2,3G,3G,0
144,4.8,1071582,10.5,228.75,5393514878,19,0,4038,1,3G,3G,0
1439,47.97,1080.62,15.75,10,2591950424,166,0,358,2,3G,3G,0
3811,127.03,1190.2564,3.5,13.75,170499.4209,269,726,24717,6,3G,3G,0
609,20.3,12.55,4.78,0,1056668,1,0,179,1,3G,3G,1
103,3.43,15532,4.78,1.25,64,2,0,358,1,3G,2G,1
670,22.33,21.76,0,0,3059.6924,9,502,0,5,3G,3G,1
1651,55.03,23.01,7.17,6.25,24.1104,7,570,293,1,3G,2G,1
172,5.73,23692,13.7,1.25,79.1143,2,0,515,1,3G,3G,1
99,3.3,24.4684,1.75,3.75,87.3818,1,0,179,1,3G,,1
1317,43.9,24906,11.95,3.75,32.9023,1,0,179,1,3G,3G,1
1568,52.27,29.52,1.75,20,745241.5137,3,0,537,1,3G,,1
1350,45,33114,9.56,13.75,656.3877,2,0,358,1,3G,3G,1
1244,41.47,39098,10.77,0,458.4746,1,0,179,1,3G,3G,1
986,32.87,41.5704,8.92,25,11633.4287,1,0,179,1,3G,3G,1
2237,74.57,42.21,4.78,25,9426.9219,3,0,537,1,3G,3G,1
590,19.67,43342,29.62,5,139.3408,3,0,537,2,3G,3G,1
1329,44.3,46504,13.7,0,3704.3213,5,0,1606,1,3G,3G,1
111,3.7,47.81,25.95,13.75,453.0557,3,0,667,1,3G,3G,1
1967,65.57,54.1,8.75,0,18.3936,70,696,2274,1,3G,2G,1
1146,38.2,55.6688,9.56,0,3013.9932,6,489,1112,1,3G,3G,1
1135,37.83,56408,3.52,45,8103814455,2,0,358,1,3G,3G,1
2943,98.1,56.44,15.21,7.5,360.6484,1,0,179,1,3G,3G,1
924,30.8,58.89,11.95,23.75,1044714024,105,0,645,1,3G,3G,1
1143,38.1,61198,10.03,5,199.4111,3,12,395,1,3G,2G,1
2231,74.37,61.6004,11.31,5,641.5312,11,108,669,1,3G,3G,1
1668,55.6,63386,31.3,3.75,190.6748,6,228,716,1,3G,3G,1
197,6.57,64508,23.9,6.25,334.6318,4,0,716,1,3G,2G,1
1469,48.97,68.88,29.79,0,1.2246,7,0,1613,2,3G,3G,1
1886,62.87,69.44,11.95,0,33794.6855,4,0,1027,1,3G,3G,1
3746,124.87,70266,32.48,0,194.0635,2,0,407,1,3G,3G,1
112,3.73,73.3344,0,47.5,41317.9883,6,0,1015,2,3G,3G,1
2694,89.8,75068,37.43,5,4824.7158,4,0,716,1,3G,3G,1
1135,37.83,81.86,25.65,3.75,88186.9102,3,0,880,2,3G,3G,1
233,7.77,92852,20.94,0,39257.6719,2,0,490,1,3G,,1
1502,50.07,93666,1.2,72.5,3851397811,8,60,537,1,3G,3G,1
222,7.4,94504,62.08,0,187.5537,3,216,395,1,3G,2G,1
441,14.7,102016,0.01,7.5,3741303069,2,12,179,1,3G,3G,1
123,4.1,104.2408,2.39,40,7017161825,6,0,3116,1,3G,2G,1
1303,43.43,105.56,32.18,1.25,10.5029,11,1920,1300,1,3G,3G,1
746,24.87,114.9,14.94,13.75,71159.9229,15,131,2978,1,3G,3G,1
3384,112.8,118778,16.73,53.75,174737.1826,1,0,179,1,3G,3G,1
671,22.37,118952,4.78,56.25,151865.1455,5,0,895,1,3G,3G,1
942,31.4,125.15,1.75,21.25,12096.7159,22,108,2625,1,3G,3G,1
123,4.1,125.8,15.75,35,11007903.08,8,2508,2409,2,3G,3G,1
107,3.57,132912,0,20,1363375378,16,0,2470,1,3G,3G,1
976,32.53,135.5948,22.07,6.25,28.6211,12,762,3000,1,3G,3G,1
2443,81.43,139426,20.87,3.75,192,28,84,4469,1,3G,3G,1
2605,86.83,140.6,35.85,38.75,152983708,233,0,895,1,3G,3G,1
618,20.6,142.51,35.21,0,7448.8613,19,1014,3378,1,3G,3G,1
2903,96.77,148444,36.94,12.5,426885.2852,8,0,1576,1,3G,3G,1
1067,35.57,155568,3.5,56.25,109394.7109,3,0,537,2,3G,3G,1
1628,54.27,163554,20.23,41.25,11338.4248,24,0,6931,1,3G,,1
1420,47.33,174.5888,15.45,47.5,625312.2119,2,0,358,1,3G,3G,1
122,4.07,181868,2.41,12.5,240273.6006,19,12,2416,2,3G,3G,1
1962,65.4,184.4104,0.6,0,209621.2959,6,933,537,1,3G,3G,1
1916,63.87,187.1104,12.55,63.75,2491.7158,8,502,1601,1,3G,3G,1
3702,123.4,187.5,30.98,0,40543.8496,18,287,5043,1,3G,3G,1
2282,76.07,192716,20.23,2.5,22163.0821,16,48,3429,1,3G,3G,1
2528,84.27,197.31,39.35,1.25,16.3115,27,8067,3585,1,3G,3G,1
197,6.57,206.1416,6.12,7.5,300.4922,19,780,3853,21,3G,3G,1
1273,42.43,208.0276,7,46.25,22021658.22,3,0,472,1,3G,3G,1
471,15.7,212668,13.7,25,435252.5381,2,0,358,1,3G,3G,1
3721,124.03,214.68,45.54,90,359042.4961,58,622,537,1,3G,3G,1
2117,70.57,655.7008,20.88,108.75,746180.3975,6,738,827,1,3G,3G,1
352,11.73,659.76,20.07,20,108975.8447,107,9406,36021,2,3G,3G,1
2947,98.23,661.55,66.73,32.5,1305606714,90,2916,11871,1,3G,3G,1
2802,93.4,665318,18.48,2.5,1825127302,174,477,6679,1,3G,3G,1
92,3.07,672.24,68.89,62.5,232209208,121,20963,16896,49,3G,3G,1
337,11.23,883.5572,59.08,35,1794729694,122,7608,22827,1,3G,3G,1
206,6.87,902388,64.39,68.75,710991.4942,55,3450,9335,2,3G,3G,1
489,16.3,946768,37.26,21.25,34290.2334,296,2069,41250,1,3G,3G,1
162,5.4,1013.98,172.01,137.5,1081173539,63,4095,24924,1,3G,3G,1
1745,58.17,1030.65322,69.01,136.25,2891582573,16,12,2685,1,3G,2G,1
363,12.1,1097.2004,83.52,25,459614.2197,415,0,22808,1,3G,3G,1
368,12.27,1151388,95.4,88.75,866902.1221,47,4665,12185,1,3G,2G,1
1532,51.07,1160.52,8.92,1.25,13.6055,111,6678,68051,1,3G,3G,1
179,5.97,1218572,188.59,0,18.4258,317,30120,25354,1,3G,3G,1
1779,59.3,1219.9,21.98,180,4179691603,19,1908,4456,2,3G,3G,1
471,15.7,1241.4012,7.21,63.55,7209087081,530,4904,12104,3,3G,3G,1
